Movie_Title,Release_Year,Rating,Movie_URL
Serena,2014,0 Stras,../filmdata/s_films/serena.html
Sleeping Beauty,2014,0 Stras,../filmdata/s_films/sleeping_beauty_2014.htm
Space Station 76,2014,0 Stras,../filmdata/s_films/space_station_76.html
Starry Eyes,2014,0 Stras,../filmdata/s_films/starry_eyes.html
Sweet Surrender,2014,0 Stras,../filmdata/s_films/sweet_surrender.html
Take Care,2014,0 Stras,../filmdata/t_films/take_care.html
Theory Of Everything,2014,0 Stras,../filmdata/t_films/theory_of_everything.html
They Came Together,2014,0 Stras,../filmdata/t_films/they_came_together.html
Touched,2014,0 Stras,../filmdata/t_films/touched.html
Town That Came A-Courtin,2014,0 Stras,../filmdata/t_films/town_that_came_a_courtin.html
Tree That Saved Christmas,2014,0 Stras,../filmdata/t_films/tree_that_saved_christmas.html
Viking Quest,2014,0 Stras,../filmdata/v_films/viking_quest.html
Wedding Planner Mystery,2014,0 Stras,../filmdata/w_films/wedding_planner_mystery.html
What We Did On Our Holiday,2014,0 Stras,../filmdata/w_films/what_we_did_on_our_holiday.html
What We Do In The Shadows,2014,0 Stras,../filmdata/w_films/what_we_do_in_the_shadows.html
When Sparks Fly,2014,0 Stras,../filmdata/w_films/when_sparks_fly.html
White Settlers,2014,0 Stras,../filmdata/w_films/white_settlers.html
Woman In Black: Angel Of Death,2014,0 Stras,../filmdata/w_films/woman_in_black_angel_of_death.html
The Imitation Game,2014,,../filmdata/i_films/imitation_game.html
The Grand Budapest Hotel,2014,,../filmdata/g_films/grand_budapest_hotel.html
The Theory Of Everything,2014,,../filmdata/t_films/theory_of_everything.html
Eddie Redmayne,2014,,../actor/r_actor/redmayne_eddie.html
Steve Carell,2014,,../actor/c_actor/carell_steve.htm
Benedict Cumberbatch,2014,,../actor/c_actor/cumberbatch_benedict.html
Bradley Cooper,2014,,../actor/c_actor/cooper_bradley.html
Michael Keaton,2014,,../actor/k_actor/keaton_michael.htm
Julianne Moore,2014,,../actress/m_actress/moore_julianne.htm
Marion Cotillard,2014,,../actress/c_actress/cotillard_marion.html
Felicity Jones,2014,,../actress/j_actress/jones_felicity.html
Rosamund Pike,2014,,../actress/p_actress/pike_rosamond.htm
Reese Witherspoon,2014,,../actress/w_actress/witherspoon_reese.htm
12 Gifts Of Christmas,2015,2 Stars,../filmdata/1_films/12-gifts-of-christmas.html
40 Below And Falling,2015,2 Stars,../filmdata/1_films/40_below_and_falling.html
A Novel Romance,2015,2 Stars,../filmdata/n_films/novel_romance.html
After The Ball,2015,2 Stars,../filmdata/a_films/after_the_ball.html
All Of My Heart,2015,2 Stars,../filmdata/a_films/all_of_my_heart.html
All Roads Lead To Rome,2015,2 Stars,../filmdata/a_films/all_roads_lead_to_rome.html
Angel Of Christmas,2015,2 Stars,../filmdata/a_films/angel_of_christmas.html
Angels In The Snow,2015,2 Stars,../filmdata/a_films/angels-in-the-snow.html
Aurora Teagarden Mystery: Real Murders,2015,2 Stars,../filmdata/a_films/aurora_teagarden_mystery_real_murders.html
Aurora Teagarden Mystery: A Bone To Pick,2015,2 Stars,../filmdata/a_films/aurora_teagarden_mystery_real_murders.html
Autumn Dreams,2015,2 Stars,../filmdata/a_films/autumn_dreams.html
Avengers Grimm,2015,2 Stars,../filmdata/a_films/avengers_grimm.html
Axe To Grind,2015,2 Stars,../filmdata/a_films/axe_to_grind.html
Becoming Santa,2015,2 Stars,../filmdata/b_films/becoming_santa.html
Bite,2015,2 Stars,../filmdata/b_films/bite.html
Bound & Babysitting,2015,2 Stars,../filmdata/b_films/bound_and_babysitting.html
Bridal Wave,2015,2 Stars,../filmdata/b_films/bridal_wave.html
Charming Christmas,2015,2 Stars,../filmdata/c_films/charming-christmas.html
Christmas Detour,2015,2 Stars,../filmdata/c_films/christmas_detour.html
Christmas In The Smokies,2015,2 Stars,../filmdata/c_films/christmas_in_the_smokies.html
Christmas Incorporated,2015,2 Stars,../filmdata/c_films/christmas_incorporated.html
Christmas Melody,2015,2 Stars,../filmdata/c_films/christmas-melody.html
Christmas Note,2015,2 Stars,../filmdata/c_films/christmas_note.html
Christmas Reunion,2015,2 Stars,../filmdata/c_films/christmas_reunion.html
Christmas Star,2015,2 Stars,../filmdata/c_films/christmas_star.html
Christmas With The Coopers,2015,2 Stars,../filmdata/c_films/christmas_with_the_coopers.html
Cinderella,2015,2 Stars,../filmdata/c_films/cinderella_2015.html
Cloudy With A Chance Of Love,2015,2 Stars,../filmdata/c_films/cloudy_with_a_chance_of_love.html
Country Wedding,2015,2 Stars,../filmdata/c_films/country-wedding.html
Cowboys vs Dinosaurs,2015,2 Stars,../filmdata/c_films/cowboys_vs_dinosaurs.html
Crimson Peak,2015,2 Stars,../filmdata/c_films/crimson_peak.html
Crown For Christmas,2015,2 Stars,../filmdata/c_films/crown_for_christmas.html
Dashing Through the Snow,2015,2 Stars,../filmdata/d_films/dashing_though_the_snow.html
Deadly Pusuit,2015,2 Stars,../filmdata/d_films/deadly_pursuit.html
Diabolical,2015,2 Stars,../filmdata/d_films/diabolical.html
Dogwalkers Chrstmas Tale,2015,2 Stars,../filmdata/d_films/dogwalkers_christmas_tale.html
Dressmaker,2015,2 Stars,../filmdata/d_films/dressmaker.html
Everest,2015,2 Stars,../filmdata/e_films/everest.html
Ex Machina,2015,2 Stars,../filmdata/e_films/ex_machina.html
Family For Christmas,2015,2 Stars,../filmdata/f_films/family_for_christmas.html
Fifty Shades Of Grey,2015,2 Stars,../filmdata/f_films/fifty_shades_of_grey.html
Final Girl,2015,2 Stars,../filmdata/f_films/final_girl.html
Final Girls,2015,2 Stars,../filmdata/f_films/final_girl.html
Flight Before Christmas,2015,2 Stars,../filmdata/f_films/flight_before_christmas.html
Garage Sale Mystery: Deadly Room,2015,2 Stars,../filmdata/g_films/garage_sale_mystery_deadly_room.html
Garage Sale Mystery: Wedding Dress,2015,2 Stars,../filmdata/g_films/garage_sale_mystery_wedding_dress.html
Gift Of Miracles,2015,2 Stars,../filmdata/g_films/gift_of_miracles.html
Gift Wrapped Christmas,2015,2 Stars,../filmdata/g_films/gift_wrapped_christmas.html
Gourmet Detective,2015,2 Stars,../filmdata/g_films/gourmet_detective.html
Gourmet Detective: A Healthy Place To Die,2015,2 Stars,../filmdata/g_films/gourmet_detective_healthy_place_to_die.html
Hallow,2015,2 Stars,../filmdata/h_films/hallow.html
Harbinger Down,2015,2 Stars,../filmdata/h_films/harbinger_down.html
Harvest Moon,2015,2 Stars,../filmdata/h_films/harvest_moon.html
"Hello, It's Me",2015,2 Stars,../filmdata/h_films/hello_its_me.html
Hot Pursuit,2015,2 Stars,../filmdata/h_films/hot_pursuit.html
Hollow,2015,2 Stars,../filmdata/h_films/hollow.html
How Not To Propose,2015,2 Stars,../filmdata/h_films/how_not_to_propose.html
How Sarah Got Her Wings,2015,2 Stars,../filmdata/h_films/how_sarah_got_her_wings.html
How to Plan an Orgy in a Small Town,2015,2 Stars,../filmdata/h_films/how_to_plan_an_orgy_small_town.html
Howl,2015,2 Stars,../filmdata/h_films/howl.html
I Do I Do I Do,2015,2 Stars,../filmdata/i_films/i_do_i_do_i_do.html
I'm Not Ready For Christmas,2015,2 Stars,../filmdata/i_films/im_not_ready_for_christmas.html
Inspector Calls,2015,2 Stars,../filmdata/i_films/inspector_calls_2015.html
Insurgent,2015,2 Stars,../filmdata/i_films/insurgent.html
It Had To Be You,2015,2 Stars,../filmdata/i_films/it_had_to_be_you_2015.html
Joy,2015,2 Stars,../filmdata/j_films/joy.html
Jupiter Ascending,2015,2 Stars,../filmdata/j_films/jupiter_ascending.html
Jurassic World,2015,2 Stars,../filmdata/j_films/jurassic_world.html
Just In Time For Christmas,2015,2 Stars,../filmdata/j_films/just_in_time_for_christmas.html
Just The Way You Are,2015,2 Stars,../filmdata/j_films/just-the-way-you-are.html
Kind Of Magic,2015,2 Stars,../filmdata/k_films/kind_of_magic.html
Lake Placid vs Anaconda,2015,2 Stars,../filmdata/l_films/lake_placid_vs_anaconda.html
Last Chance For Christmas,2015,2 Stars,../filmdata/l_films/last_chance_for_christmas.html
Last Witch Hunter,2015,2 Stars,../filmdata/l_films/last_witch_hunter.html
Love Again,2015,2 Stars,../filmdata/l_films/love_again.html
Love On The Air,2015,2 Stars,../filmdata/l_films/love_on_the_air.html
Love On The Sidelines,2015,2 Stars,../filmdata/l_films/love-on-the-sidelines.html
Love Under The Stars,2015,2 Stars,../filmdata/l_films/love_under_the_stars.html
Magic Stocking,2015,2 Stars,../filmdata/m_films/magic_stocking.html
The Man From U.N.C.L.E.,2015,2 Stars,../filmdata/m_films/man_from_uncle.html
Man Up,2015,2 Stars,../filmdata/m_films/man_up.html
Maneater,2015,2 Stars,../filmdata/m_films/maneater.html
Martian,2015,2 Stars,../filmdata/m_films/martian.html
Martian Land,2015,2 Stars,../filmdata/m_films/martian_land.html
Merry Kissmass,2015,2 Stars,../filmdata/m_films/merry_kissmass.html
Merry Matrimony,2015,2 Stars,../filmdata/m_films/merry_matrimony.html
Mr Holmes,2015,2 Stars,../filmdata/m_films/mr-holmes.html
Murder She Baked A Chocolate Chip Cookie Mystery,2015,2 Stars,../filmdata/m_films/murder_she_baked_a_chocolate_chip_cookie_mystery.html
Music In Me,2015,2 Stars,../filmdata/m_films/music_in_me.html
Mythica: The Darkspore,2015,2 Stars,../filmdata/m_films/mythica_the_darkspore.html
"Hello, My Name Is Doris",2015,2 Stars,../filmdata/h_films/hello_my_name_is_doris.html
Northpole: Open for Christmas,2015,2 Stars,../filmdata/n_films/northpole_open_for_christmas.html
October Kiss,2015,2 Stars,../filmdata/o_films/october_kiss.html
On The Twelfth Day Of Christmas,2015,2 Stars,../filmdata/o_films/on_the_twelfth-day_of_christmas.html
Once Upon A Holiday,2015,2 Stars,../filmdata/o_films/once_uon_a_holiday.html
Patchwork,2015,2 Stars,../filmdata/p_films/patchwork.html
Perfect Match,2015,2 Stars,../filmdata/p_films/perfect_match.html
Prince For Christmas,2015,2 Stars,../filmdata/p_films/prince_for_christmas.html
Reluctant Nanny,2015,2 Stars,../filmdata/r_films/reluctant_nanny.html
Revenant,2015,2 Stars,../filmdata/r_films/revenant.html
Rezort,2015,2 Stars,../filmdata/r_films/rezort.html
Right Girl,2015,2 Stars,../filmdata/r_films/right_girl.html
Romantically Speaking,2015,2 Stars,../filmdata/r_films/romantically_speaking.html
Royal Night Out,2015,2 Stars,../filmdata/r_films/royal_night_out.html
Scandalous Lady W,2015,2 Stars,../filmdata/s_films/scandalous_lady_w.html
Scottish Mussel,2015,2 Stars,../filmdata/s_films/scottish_mussel.html
Second Best Marigold Hotel,2015,2 Stars,../filmdata/s_films/second_best_marigold_hotel.html
Sharknado 3:Oh Hell No,2015,2 Stars,../filmdata/s_films/sharknado_3_oh_hell_no.html
Signed Sealed and Delivered: From Paris With Love,2015,2 Stars,../filmdata/s_films/signed_sealed_and_delivered_from_paris_with_love.html
Snowed In At Rosemont,2015,2 Stars,../filmdata/s_films/snowed_in_at_rosement.html
So You Said Yes,2015,2 Stars,../filmdata/s_films/so_you_said_yes.html
Spirit Of Christmas,2015,2 Stars,../filmdata/s_films/spirit_of_christmas.html
Spy,2015,2 Stars,../filmdata/s_films/spy.html
Surprised By Love,2015,2 Stars,../filmdata/s_films/surprised_by_love.html
Tis The Season For Love,2015,2 Stars,../filmdata/t_films/tis_the_season_for_love.html
